cnpj,data_base,mes,logo
24143146000154,2020-03-01,14,1
24143146000154,2020-03-01,15,1
24143146000154,2020-03-01,16,1
24143146000154,2020-03-01,17,1
24144382000195,2021-01-01,1,1
24144382000195,2021-01-01,2,1
24144382000195,2021-01-01,3,1
24144382000195,2021-01-01,4,1
24144382000195,2021-01-01,5,1
24144382000195,2021-01-01,6,1
24149893000108,2019-01-01,1,1
24149893000108,2019-01-01,2,1
24149893000108,2019-01-01,3,1
24168531000156,2018-09-01,1,1
24168531000156,2018-09-01,2,1
24168531000156,2018-09-01,3,1
24168531000156,2018-09-01,4,1
24168531000156,2018-09-01,5,1
24176468000108,2020-07-01,1,1
24176468000108,2020-07-01,2,1
24176468000108,2020-07-01,3,1
24176468000108,2020-07-01,4,1
24176468000108,2020-07-01,5,1
24176468000108,2020-07-01,6,1
24176468000108,2020-07-01,7,1
24186412000126,2019-09-01,1,1
24186412000126,2019-09-01,2,1
24205870000165,2019-12-01,1,1
24205870000165,2019-12-01,2,1
24205870000165,2019-12-01,3,1
24205870000165,2019-12-01,4,1
24205870000165,2019-12-01,5,1
24205870000165,2019-12-01,6,1
24205870000165,2019-12-01,7,1
24205870000165,2019-12-01,8,1
24205870000165,2019-12-01,9,1
24205870000165,2019-12-01,10,1
24205870000165,2019-12-01,11,1
24205870000165,2019-12-01,12,1
24216081000120,2021-08-01,1,1
24216081000120,2021-08-01,2,1
24216081000120,2021-08-01,3,1
24216081000120,2021-08-01,4,1
24216081000120,2021-08-01,5,1
24216081000120,2021-08-01,6,1
24216081000120,2021-08-01,7,1
24216081000120,2021-08-01,8,1
24255324000139,2021-05-01,1,1
24255324000139,2021-05-01,2,1
24255324000139,2021-05-01,3,1
24264425000176,2019-05-01,1,1
24264425000176,2019-05-01,2,1
24264425000176,2019-05-01,3,1
24264425000176,2019-05-01,4,1
24264425000176,2019-05-01,5,1
24264425000176,2019-05-01,6,1
24264425000176,2019-05-01,7,1
24296850000147,2022-04-01,1,1
24296850000147,2022-04-01,2,1
24296850000147,2022-04-01,3,1
24296850000147,2022-04-01,4,1
24296850000147,2022-04-01,5,1
24296850000147,2022-04-01,6,1
24296850000147,2022-04-01,7,1
24313483000142,2020-01-01,1,1
24313483000142,2020-01-01,2,1
24313483000142,2020-01-01,3,1
24313483000142,2020-01-01,4,1
24313483000142,2020-01-01,5,1
24313483000142,2020-01-01,6,1
24313483000142,2020-01-01,7,1
24313483000142,2020-01-01,8,1
24313483000142,2020-01-01,9,1
24313483000142,2020-01-01,10,1
24313483000142,2020-01-01,11,1
24313483000142,2020-01-01,12,1
24313483000142,2020-01-01,13,1
24313483000142,2020-01-01,14,1
24313483000142,2020-01-01,15,1
24313483000142,2020-01-01,16,1
24313483000142,2020-01-01,17,1
24313483000142,2020-01-01,18,1
24313483000142,2020-01-01,19,1
24326658000156,2021-03-01,1,1
24326658000156,2021-03-01,2,1
24326658000156,2021-03-01,3,1
24326658000156,2021-03-01,4,1
24326658000156,2021-03-01,5,1
24367904000118,2019-07-01,1,1
24367904000118,2019-07-01,2,1
24367904000118,2019-07-01,3,1
24367904000118,2019-07-01,4,1
24367904000118,2019-07-01,5,1
24367904000118,2019-07-01,6,1
24367904000118,2019-07-01,7,1
24367904000118,2019-07-01,8,1
24392779000104,2022-03-01,1,1
24392779000104,2022-03-01,2,1
24392779000104,2022-03-01,3,1
24392779000104,2022-03-01,4,1
24392779000104,2022-03-01,5,1
24392779000104,2022-03-01,6,1
24392779000104,2022-03-01,7,1
24392779000104,2022-03-01,8,1
24406178000103,2021-08-01,1,1
24406178000103,2021-08-01,2,1
24406178000103,2021-08-01,3,1
24406178000103,2021-08-01,4,1
24406178000103,2021-08-01,5,1
24406178000103,2021-08-01,6,1
24420890000159,2022-08-01,1,1
24420890000159,2022-08-01,2,1
24420890000159,2022-08-01,3,1
24436600000165,2021-01-01,1,1
24436600000165,2021-01-01,2,1
24436600000165,2021-01-01,3,1
24436600000165,2021-01-01,4,1
24436600000165,2021-01-01,5,1
24436600000165,2021-01-01,6,1
24436600000165,2021-01-01,7,1
24436600000165,2021-01-01,8,1
24436600000165,2021-01-01,9,1
24436600000165,2021-01-01,10,1
24436600000165,2021-01-01,11,1
24436600000165,2021-01-01,12,1
24436600000165,2021-01-01,13,1
24436600000165,2021-01-01,14,1
24441177000191,2022-06-01,1,1
24441177000191,2022-06-01,2,1
24441177000191,2022-06-01,3,1
24441177000191,2022-06-01,4,1
24441177000191,2022-06-01,5,1
24447612000195,2022-09-01,1,1
24447612000195,2022-09-01,2,1
24454136000130,2020-09-01,1,1
24454136000130,2020-09-01,2,1
24454136000130,2020-09-01,3,1
24454136000130,2020-09-01,4,1
24498622000150,2021-03-01,1,1
24498622000150,2021-03-01,2,1
24498622000150,2021-03-01,3,1
24498622000150,2021-03-01,4,1
24498622000150,2021-03-01,5,1
24498622000150,2021-03-01,6,1
24498622000150,2021-03-01,7,1
24498622000150,2021-03-01,8,1
24498622000150,2021-03-01,9,1
24498622000150,2021-03-01,10,1
24498622000150,2021-03-01,11,1
24498622000150,2021-03-01,12,1
24498622000150,2021-03-01,13,1
24498622000150,2021-03-01,14,1
24506926000111,2021-07-01,1,1
24506926000111,2021-07-01,2,1
24506926000111,2021-07-01,3,1
24506926000111,2021-07-01,4,1
24506926000111,2021-07-01,5,1
24506926000111,2021-07-01,6,1
24506926000111,2021-07-01,7,1
24506926000111,2021-07-01,8,1
24540771000130,2022-08-01,1,1
24540771000130,2022-08-01,2,1
24540771000130,2022-08-01,3,1
24550729000108,2020-07-01,1,1
24550729000108,2020-07-01,2,1
24550729000108,2020-07-01,3,1
24550729000108,2020-07-01,4,1
24550729000108,2020-07-01,5,1
24550729000108,2020-07-01,6,1
24550729000108,2020-07-01,7,1
24550729000108,2020-07-01,8,1
24550729000108,2020-07-01,9,1
24550729000108,2020-07-01,10,1
24550729000108,2020-07-01,11,1
24550729000108,2020-07-01,12,1
24550729000108,2020-07-01,13,1
24554569000167,2021-09-01,1,1
24554569000167,2021-09-01,2,1
24554569000167,2021-09-01,3,1
24567467000186,2022-07-01,1,1
24567467000186,2022-07-01,2,1
24567467000186,2022-07-01,3,1
24567467000186,2022-07-01,4,1
24574913000180,2018-05-01,1,1
24574913000180,2018-05-01,2,1
24574913000180,2018-05-01,3,1
24574913000180,2018-05-01,4,1
24574913000180,2018-05-01,5,1
24574913000180,2018-05-01,6,1
24574913000180,2018-05-01,7,1
24574913000180,2018-05-01,8,1
24574913000180,2018-05-01,9,1
24574913000180,2018-05-01,10,1
24574913000180,2018-05-01,11,1
24574913000180,2018-05-01,12,1
24574913000180,2018-05-01,13,1
24574913000180,2018-05-01,14,1
24574913000180,2018-05-01,15,1
24574913000180,2018-05-01,16,1
24574913000180,2018-05-01,17,1
24574913000180,2018-05-01,18,1
24574913000180,2018-05-01,19,1
24574913000180,2018-05-01,20,1
24574913000180,2018-05-01,21,1
24574913000180,2018-05-01,22,1
24574913000180,2018-05-01,23,1
24574913000180,2018-05-01,24,1
24574913000180,2018-05-01,25,1
24574913000180,2018-05-01,26,1
24574913000180,2018-05-01,27,1
24580587000113,2021-12-01,1,1
24580587000113,2021-12-01,2,1
24603415000118,2019-12-01,1,1
24603415000118,2019-12-01,2,1
24603415000118,2019-12-01,3,1
24603415000118,2019-12-01,4,1
24603415000118,2019-12-01,5,1
24620316000144,2022-07-01,1,1
24620316000144,2022-07-01,2,1
24620316000144,2022-07-01,3,1
24620316000144,2022-07-01,4,1
24641922000146,2022-09-01,1,1
24641922000146,2022-09-01,2,1
24676381000191,2018-06-01,1,1
24676381000191,2018-06-01,2,1
24676381000191,2018-06-01,3,1
24676381000191,2018-06-01,4,1
24676381000191,2018-06-01,5,1
24676381000191,2018-06-01,6,1
24676381000191,2018-06-01,7,1
24676381000191,2018-06-01,8,1
24707105000143,2022-08-01,1,1
24707105000143,2022-08-01,2,1
24707105000143,2022-08-01,3,1
24715793000193,2021-01-01,1,1
24715793000193,2021-01-01,2,1
24717659000121,2021-02-01,1,1
24717659000121,2021-02-01,2,1
24717659000121,2021-02-01,3,1
24717659000121,2021-02-01,4,1
24717659000121,2021-02-01,5,1
24717659000121,2021-02-01,6,1
24717659000121,2021-02-01,7,1
24737178000188,2021-09-01,1,1
24737178000188,2021-09-01,2,1
24737178000188,2021-09-01,3,1
24737178000188,2021-09-01,4,1
24737178000188,2021-09-01,5,1
24737178000188,2021-09-01,6,1
24737178000188,2021-09-01,7,1
24737178000188,2021-09-01,8,1
24737178000188,2021-09-01,9,1
24737178000188,2021-09-01,10,1
24737178000188,2021-09-01,11,1
24737178000188,2021-09-01,12,1
24737178000188,2021-09-01,13,1
24737178000188,2021-09-01,14,1
24743168000155,2018-12-01,1,1
24743168000155,2018-12-01,2,1
24743168000155,2018-12-01,3,1
24743168000155,2018-12-01,4,1
24743168000155,2018-12-01,5,1
24743168000155,2018-12-01,6,1
24743168000155,2018-12-01,7,1
24743168000155,2018-12-01,8,1
24759024000197,2020-05-01,1,1
24759024000197,2020-05-01,2,1
24759024000197,2020-05-01,3,1
24759024000197,2020-05-01,4,1
24759024000197,2020-05-01,5,1
24759024000197,2020-05-01,6,1
24759024000197,2020-05-01,7,1
24759024000197,2020-05-01,8,1
24759024000197,2020-05-01,9,1
24759024000197,2020-05-01,10,1
24759024000197,2020-05-01,11,1
24759024000197,2020-05-01,12,1
24759024000197,2020-05-01,13,1
24783329000134,2022-09-01,1,1
24783329000134,2022-09-01,2,1
24822411000120,2021-02-01,1,1
24822411000120,2021-02-01,2,1
24822411000120,2021-02-01,3,1
24822411000120,2021-02-01,4,1
24822411000120,2021-02-01,5,1
24853805000146,2021-12-01,1,1
24853805000146,2021-12-01,2,1
24853805000146,2021-12-01,3,1
24853805000146,2021-12-01,4,1
24853805000146,2021-12-01,5,1
24853805000146,2021-12-01,6,1
24853805000146,2021-12-01,7,1
24854551000180,2021-02-01,1,1
24854551000180,2021-02-01,2,1
24867925000100,2018-06-01,1,1
24867925000100,2018-06-01,2,1
24867925000100,2018-06-01,3,1
24867925000100,2018-06-01,4,1
24867925000100,2018-06-01,5,1
24867925000100,2018-06-01,6,1
24867925000100,2018-06-01,7,1
24867925000100,2018-06-01,8,1
24867925000100,2018-06-01,9,1
24867925000100,2018-06-01,10,1
24867925000100,2018-06-01,11,1
24867925000100,2018-06-01,12,1
24867925000100,2018-06-01,13,1
24867925000100,2018-06-01,14,1
24867925000100,2018-06-01,15,1
24876911000145,2020-08-01,1,1
24876911000145,2020-08-01,2,1
24876911000145,2020-08-01,3,1
24876911000145,2020-08-01,4,1
24876911000145,2020-08-01,5,1
24876911000145,2020-08-01,6,1
24876911000145,2020-08-01,7,1
24880738000159,2021-02-01,1,1
24880738000159,2021-02-01,2,1
24880738000159,2021-02-01,3,1
24880738000159,2021-02-01,4,1
24880738000159,2021-02-01,5,1
24880738000159,2021-02-01,6,1
24880738000159,2021-02-01,7,1
24905379000147,2021-01-01,1,1
24905379000147,2021-01-01,2,1
24905379000147,2021-01-01,3,1
24905379000147,2021-01-01,4,1
24905379000147,2021-01-01,5,1
24914972000150,2019-11-01,1,1
24914972000150,2019-11-01,2,1
24914972000150,2019-11-01,3,1
24914972000150,2019-11-01,4,1
24914972000150,2019-11-01,5,1
24914972000150,2019-11-01,6,1
24914972000150,2019-11-01,7,1
24914972000150,2019-11-01,8,1
24914972000150,2019-11-01,9,1
24914972000150,2019-11-01,10,1
24914972000150,2019-11-01,11,1
24931984000192,2020-03-01,1,1
24931984000192,2020-03-01,2,1
24957825000167,2020-09-01,1,1
24957825000167,2020-09-01,2,1
24957825000167,2020-09-01,3,1
24957825000167,2020-09-01,4,1
24957825000167,2020-09-01,5,1
24957825000167,2020-09-01,6,1
24957825000167,2020-09-01,7,1
24957825000167,2020-09-01,8,1
24957825000167,2020-09-01,9,1
24957825000167,2020-09-01,10,1
24958330000152,2022-06-01,1,1
24958330000152,2022-06-01,2,1
24958330000152,2022-06-01,3,1
24958330000152,2022-06-01,4,1
24958330000152,2022-06-01,5,1
24990903000125,2019-09-01,1,1
24990903000125,2019-09-01,2,1
24990903000125,2019-09-01,3,1
24992371000165,2021-04-01,1,1
24992371000165,2021-04-01,2,1
24992371000165,2021-04-01,3,1
24992371000165,2021-04-01,4,1
25003372000100,2021-03-01,1,1
25003372000100,2021-03-01,2,1
25003372000100,2021-03-01,3,1
25003372000100,2021-03-01,4,1
25003372000100,2021-03-01,5,1
25003372000100,2021-03-01,6,1
25003372000100,2021-03-01,7,1
25003372000100,2021-03-01,8,1
25003372000100,2021-03-01,9,1
25003372000100,2021-03-01,10,1
25003372000100,2021-03-01,11,1
25003372000100,2021-03-01,12,1
25003372000100,2021-03-01,13,1
25011601000120,2020-12-01,1,1
25011601000120,2020-12-01,2,1
25011601000120,2020-12-01,3,1
25011601000120,2020-12-01,4,1
25011601000120,2020-12-01,5,1
25011601000120,2020-12-01,6,1
25011601000120,2020-12-01,7,1
25021140000177,2022-07-01,1,1
25021140000177,2022-07-01,2,1
25021140000177,2022-07-01,3,1
25021140000177,2022-07-01,4,1
25051409000168,2022-06-01,1,1
25051409000168,2022-06-01,2,1
25051409000168,2022-06-01,3,1
25051409000168,2022-06-01,4,1
25051409000168,2022-06-01,5,1
25053005000103,2020-10-01,1,1
25053005000103,2020-10-01,2,1
25053005000103,2020-10-01,3,1
25075008000148,2019-06-01,1,1
25075008000148,2019-06-01,2,1
25075008000148,2019-06-01,3,1
25075008000148,2019-06-01,4,1
25075008000148,2019-06-01,5,1
25075008000148,2019-06-01,6,1
25075008000148,2019-06-01,7,1
25075008000148,2019-06-01,8,1
25075008000148,2019-06-01,9,1
25075008000148,2019-06-01,10,1
25075008000148,2019-06-01,11,1
25075008000148,2019-06-01,12,1
25075008000148,2019-06-01,13,1
25075008000148,2019-06-01,14,1
25076424000160,2022-04-01,1,1
25076424000160,2022-04-01,2,1
25076779000150,2020-09-01,1,1
25076779000150,2020-09-01,2,1
25076779000150,2020-09-01,3,1
25076779000150,2020-09-01,4,1
25076779000150,2020-09-01,5,1
25076779000150,2020-09-01,6,1
25076779000150,2020-09-01,7,1
25076779000150,2020-09-01,8,1
25076779000150,2020-09-01,9,1
25079967000131,2019-03-01,1,1
25079967000131,2019-03-01,2,1
25079967000131,2019-03-01,3,1
25079967000131,2019-03-01,4,1
25079967000131,2019-03-01,5,1
25079967000131,2019-03-01,6,1
25079967000131,2019-03-01,7,1
25079967000131,2019-03-01,8,1
25079967000131,2019-03-01,9,1
25079967000131,2019-03-01,10,1
25079967000131,2019-03-01,11,1
25079967000131,2019-03-01,12,1
25079967000131,2019-03-01,13,1
25079967000131,2019-03-01,14,1
25079967000131,2019-03-01,15,1
25079967000131,2019-03-01,16,1
25079967000131,2019-03-01,17,1
25106831000173,2021-12-01,1,1
25108777000103,2021-10-01,1,1
25108777000103,2021-10-01,2,1
25108777000103,2021-10-01,3,1
25108777000103,2021-10-01,4,1
25108777000103,2021-10-01,5,1
25108777000103,2021-10-01,6,1
25108777000103,2021-10-01,7,1
25108777000103,2021-10-01,8,1
25108777000103,2021-10-01,9,1
25108777000103,2021-10-01,10,1
25128483000135,2021-02-01,1,1
25128483000135,2021-02-01,2,1
25128483000135,2021-02-01,3,1
25128483000135,2021-02-01,4,1
25128483000135,2021-02-01,5,1
25128483000135,2021-02-01,6,1
25128483000135,2021-02-01,7,1
25128483000135,2021-02-01,8,1
25171732000175,2022-04-01,1,1
25171732000175,2022-04-01,2,1
25171732000175,2022-04-01,3,1
25171732000175,2022-04-01,4,1
25178470000170,2022-07-01,1,1
25178470000170,2022-07-01,2,1
25178470000170,2022-07-01,3,1
25178470000170,2022-07-01,4,1
25195480000114,2022-01-01,1,1
25195480000114,2022-01-01,2,1
25195480000114,2022-01-01,3,1
25195480000114,2022-01-01,4,1
25195480000114,2022-01-01,5,1
25195480000114,2022-01-01,6,1
25195480000114,2022-01-01,7,1
25195480000114,2022-01-01,8,1
25195480000114,2022-01-01,9,1
25195480000114,2022-01-01,10,1
25235024000150,2018-10-01,1,1
25235024000150,2018-10-01,2,1
25235024000150,2018-10-01,3,1
25235024000150,2018-10-01,4,1
25235024000150,2018-10-01,5,1
25275658000137,2017-08-01,1,1
25275658000137,2017-08-01,2,1
25275658000137,2017-08-01,3,1
25275658000137,2017-08-01,4,1
25275658000137,2017-08-01,5,1
25275658000137,2017-08-01,6,1
25275658000137,2017-08-01,7,1
25275658000137,2017-08-01,8,1
25275658000137,2017-08-01,9,1
25275658000137,2017-08-01,10,1
25275658000137,2017-08-01,11,1
25275658000137,2017-08-01,12,1
25275658000137,2017-08-01,13,1
25275658000137,2017-08-01,14,1
25275658000137,2017-08-01,15,1
25275658000137,2017-08-01,16,1
25275658000137,2017-08-01,17,1
25275658000137,2017-08-01,18,1
25275658000137,2017-08-01,19,1
25285829000109,2021-12-01,1,1
25285829000109,2021-12-01,2,1
25285829000109,2021-12-01,3,1
25285829000109,2021-12-01,4,1
25285829000109,2021-12-01,5,1
25285829000109,2021-12-01,6,1
25285829000109,2021-12-01,7,1
25285829000109,2021-12-01,8,1
25285829000109,2021-12-01,9,1
25285829000109,2021-12-01,10,1
25285829000109,2021-12-01,11,1
25308634000137,2019-04-01,1,1
25312273000100,2021-07-01,1,1
25312273000100,2021-07-01,2,1
25312273000100,2021-07-01,3,1
25312273000100,2021-07-01,4,1
25312273000100,2021-07-01,5,1
25312273000100,2021-07-01,6,1
25312273000100,2021-07-01,7,1
25312273000100,2021-07-01,8,1
25336704000160,2018-09-01,1,1
25336704000160,2018-09-01,2,1
25336704000160,2018-09-01,3,1
25336704000160,2018-09-01,4,1
25336704000160,2018-09-01,5,1
25343091000199,2021-09-01,1,1
25343091000199,2021-09-01,2,1
25343091000199,2021-09-01,3,1
25343091000199,2021-09-01,4,1
25343091000199,2021-09-01,5,1
25343091000199,2021-09-01,6,1
25343091000199,2021-09-01,7,1
25343091000199,2021-09-01,8,1
25343091000199,2021-09-01,9,1
25343091000199,2021-09-01,10,1
25343091000199,2021-09-01,11,1
25381820000100,2019-10-01,1,1
25381820000100,2019-10-01,2,1
25381820000100,2019-10-01,3,1
26042379000196,2021-07-01,1,1
26042379000196,2021-07-01,2,1
26042379000196,2021-07-01,3,1
26042467000198,2021-04-01,1,1
26042467000198,2021-04-01,2,1
26042467000198,2021-04-01,3,1
26053922000150,2019-06-01,1,1
26053922000150,2019-06-01,2,1
26053922000150,2019-06-01,3,1
26053922000150,2019-06-01,4,1
26053922000150,2019-06-01,5,1
26053922000150,2019-06-01,6,1
26053922000150,2019-06-01,7,1
26053922000150,2019-06-01,8,1
26053922000150,2019-06-01,9,1
26053922000150,2019-06-01,10,1
26053922000150,2019-06-01,11,1
26053922000150,2019-06-01,12,1
26053922000150,2019-06-01,13,1
26053922000150,2019-06-01,14,1
26053922000150,2019-06-01,15,1
26053922000150,2019-06-01,16,1
26053922000150,2019-06-01,17,1
26072130000123,2019-06-01,1,1
26072130000123,2019-06-01,2,1
26072130000123,2019-06-01,3,1
26072130000123,2019-06-01,4,1
26079389000104,2021-02-01,1,1
26079389000104,2021-02-01,2,1
26079389000104,2021-02-01,3,1
26079389000104,2021-02-01,4,1
26079389000104,2021-02-01,5,1
26079389000104,2021-02-01,6,1
26079389000104,2021-02-01,7,1
26079389000104,2021-02-01,8,1
26079389000104,2021-02-01,9,1
26079389000104,2021-02-01,10,1
26079389000104,2021-02-01,11,1
26079389000104,2021-02-01,12,1
26079389000104,2021-02-01,13,1
26079389000104,2021-02-01,14,1
26079389000104,2021-02-01,15,1
26079389000104,2021-02-01,16,1
26079389000104,2021-02-01,17,1
26079389000104,2021-02-01,18,1
26079389000104,2021-02-01,19,1
26079389000104,2021-02-01,20,1
26079389000104,2021-02-01,21,1
26092586000155,2020-04-01,1,1
26092586000155,2020-04-01,2,1
26092586000155,2020-04-01,3,1
26092586000155,2020-04-01,4,1
26092586000155,2020-04-01,5,1
26092586000155,2020-04-01,6,1
26092586000155,2020-04-01,7,1
26092586000155,2020-04-01,8,1
26092586000155,2020-04-01,9,1
26092586000155,2020-04-01,10,1
26092586000155,2020-04-01,11,1
26092586000155,2020-04-01,12,1
26092586000155,2020-04-01,13,1
26092586000155,2020-04-01,14,1
26092586000155,2020-04-01,15,1
26092586000155,2020-04-01,16,1
26092586000155,2020-04-01,17,1
26111114000100,2019-05-01,1,1
26111114000100,2019-05-01,2,1
26111114000100,2019-05-01,3,1
26111114000100,2019-05-01,4,1
26111114000100,2019-05-01,5,1
26111114000100,2019-05-01,6,1
26111114000100,2019-05-01,7,1
26111114000100,2019-05-01,8,1
26111114000100,2019-05-01,9,1
26111114000100,2019-05-01,10,1
26122865000114,2019-06-01,1,1
26122865000114,2019-06-01,2,1
26122865000114,2019-06-01,3,1
26122865000114,2019-06-01,4,1
26122865000114,2019-06-01,5,1
26137065000177,2019-08-01,1,1
26137065000177,2019-08-01,2,1
26137065000177,2019-08-01,3,1
26137065000177,2019-08-01,4,1
26137065000177,2019-08-01,5,1
26137065000177,2019-08-01,6,1
26137065000177,2019-08-01,7,1
26137065000177,2019-08-01,8,1
26137065000177,2019-08-01,9,1
26137065000177,2019-08-01,10,1
26137065000177,2019-08-01,11,1
26137065000177,2019-08-01,12,1
26166096000156,2018-08-01,1,1
26166096000156,2018-08-01,2,1
26166096000156,2018-08-01,3,1
26166096000156,2018-08-01,4,1
26166096000156,2018-08-01,5,1
26166096000156,2018-08-01,6,1
26166096000156,2018-08-01,7,1
26167898000180,2018-10-01,1,1
26167898000180,2018-10-01,2,1
26167898000180,2018-10-01,3,1
26167898000180,2018-10-01,4,1
26167898000180,2018-10-01,5,1
26167898000180,2018-10-01,6,1
26167898000180,2018-10-01,7,1
26167898000180,2018-10-01,8,1
26167898000180,2018-10-01,9,1
26167898000180,2018-10-01,10,1
26167898000180,2018-10-01,11,1
26167898000180,2018-10-01,12,1
26167898000180,2018-10-01,13,1
26167898000180,2018-10-01,14,1
26167898000180,2018-10-01,15,1
26167898000180,2018-10-01,16,1
26167898000180,2018-10-01,17,1
26167898000180,2018-10-01,18,1
26167898000180,2018-10-01,19,1
26167898000180,2018-10-01,20,1
26167898000180,2018-10-01,21,1
26167898000180,2018-10-01,22,1
26167898000180,2018-10-01,23,1
26167898000180,2018-10-01,24,1
26167898000180,2018-10-01,25,1
26167898000180,2018-10-01,26,1
26167898000180,2018-10-01,27,1
26167898000180,2018-10-01,28,1
